code,amount,units,time,week_x,customerId,Supermarket_No,basket,day,voucher,Time of transactions,Year,Month,Weekday,descrption,size,week_y,province_y,postal-code,type_Type 2,type_Type 3,type_Type 4,brand_Aunt Jemima,brand_Barilla,brand_Bertolli,brand_Bisquick,brand_Classico,brand_Cozy Cottage,brand_Creamette,brand_DaVinci,brand_Dececco,brand_Emeril's,brand_Grandma Molases,brand_Hodgson Mills,brand_Hungry Jack,brand_Hunt's,brand_Karo,brand_Log Cabin,brand_Mrs Butterworth,brand_Newman's,brand_No Yolks,brand_Pennant,brand_Pennsylvania Dutch,brand_Pioneer,brand_Prego,brand_Private Label,brand_Private Label Premium,brand_Private Label Value,brand_Ragu,brand_San Giorgio
7680850106,0.8,1,1100,1,125434,244,1,1,0,1970-01-01 00:00:00.000001100,1970,1,3,BARILLA ANGEL HAIR,16 OZ,,,40222,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3620000470,3.59,1,1100,1,125434,244,1,1,0,1970-01-01 00:00:00.000001100,1970,1,3,BERTOLLI TOM&BASIL SAUCE,24 OZ,,,40222,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1800028064,2.25,1,1137,1,108320,244,2,1,0,1970-01-01 00:00:00.000001137,1970,1,3,H J PANCK BTRMLK COMP MIX, ,,,40222,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9999985067,0.85,1,1148,1,162016,244,3,1,0,1970-01-01 00:00:00.000001148,1970,1,3,PRIVATE LABEL VERMICELLI,16 OZ,,,40222,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
9999985131,2.19,1,1323,1,89437,244,4,1,0,1970-01-01 00:00:00.000001323,1970,1,3,PRIVATE LABEL IMPORTED LASAGNA,16 OZ,,,40222,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5100002794,2.19,1,1323,1,89437,244,4,1,0,1970-01-01 00:00:00.000001323,1970,1,3,PREGO SPAG SAUCE MEAT,26 OZ,,,40222,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1800000957,3.45,1,1415,1,158549,244,5,1,0,1970-01-01 00:00:00.000001415,1970,1,3,PILL H J MWV LITE SYRUP,27.6 OZ,,,40222,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9999985051,1.29,1,1415,1,158549,244,5,1,0,1970-01-01 00:00:00.000001415,1970,1,3,PRIVATE LABEL SPAGHETTI THIN,32OZ,,,40222,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
9999985053,0.75,1,1513,1,18851,244,6,1,0,1970-01-01 00:00:00.000001513,1970,1,3,PRIVATE LABEL CONCHIGLIE RIGATE SHL,16 OZ,,,40222,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3620000446,2.19,1,1523,1,118337,244,7,1,0,1970-01-01 00:00:00.000001523,1970,1,3,RAGU GARDEN SUPER VEG SCE,26 OZ,,,40222,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3000005620,3.65,1,1624,1,8283,244,8,1,0,1970-01-01 00:00:00.000001624,1970,1,3,QUAKER AUNT JAM BUTR LITE,24 OZ,,,40222,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3340060177,1.5,1,1624,1,8283,244,8,1,0,1970-01-01 00:00:00.000001624,1970,1,3,SAN GIORGI TRIO ITALIANO,16 OZ,,,40222,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4112907712,3.65,1,1624,1,8283,244,8,1,0,1970-01-01 00:00:00.000001624,1970,1,3,CLSCO SAUCE TOMATOE BASIL,26 OZ,,,40222,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5100015056,3.19,1,1711,1,125537,244,9,1,0,1970-01-01 00:00:00.000001711,1970,1,3,PREGO HEARTY MT ITALIAN S,27.5 OZ,,,40222,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
9999985001,0.45,1,1711,1,125537,244,9,1,0,1970-01-01 00:00:00.000001711,1970,1,3,PRIVATE LABEL THIN SPAGHETTI,N     7 OZ,,,40222,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
9999985047,0.75,1,1738,1,6074,244,10,1,0,1970-01-01 00:00:00.000001738,1970,1,3,PRIVATE LABEL PENNE RIGATE,16 OZ,,,40222,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1510000236,1.19,1,1754,1,108013,244,11,1,0,1970-01-01 00:00:00.000001754,1970,1,3,CREAMETTE PENNE RIGATE,16 OZ,,,40222,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3620000446,2.19,1,1754,1,108013,244,11,1,0,1970-01-01 00:00:00.000001754,1970,1,3,RAGU GARDEN SUPER VEG SCE,26 OZ,,,40222,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2066200020,2.79,1,1815,1,53674,244,12,1,0,1970-01-01 00:00:00.000001815,1970,1,3,NEWMANS MARINARA SAUCE,26 OZ,,,40222,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
9999985070,0.79,1,1815,1,53674,244,12,1,0,1970-01-01 00:00:00.000001815,1970,1,3,PRIVATE LABEL SALAD SHELLS,16 OZ,,,40222,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
9999985067,0.85,1,1815,1,53674,244,12,1,0,1970-01-01 00:00:00.000001815,1970,1,3,PRIVATE LABEL VERMICELLI,16 OZ,,,40222,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5100005045,2.19,1,1834,1,69963,244,13,1,0,1970-01-01 00:00:00.000001834,1970,1,3,PREGO ZESTY MUSH/X SPICY,26 OZ,,,40222,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
9999985071,0.79,1,1838,1,113524,244,14,1,0,1970-01-01 00:00:00.000001838,1970,1,3,PRIVATE LABEL SALAD ROTINI BAG,16 OZ,,,40222,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5100001212,2.19,1,1838,1,113524,244,14,1,0,1970-01-01 00:00:00.000001838,1970,1,3,PREGO MUSHROOM & GARLIC,26    OZ,,,40222,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
9999985766,1.79,1,1934,1,168571,244,15,1,0,1970-01-01 00:00:00.000001934,1970,1,3,PRIVATE LABEL ITALIAN TRI COLORE CRE,16 OZ,,,40222,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
9999985048,0.75,1,1934,1,168571,244,15,1,0,1970-01-01 00:00:00.000001934,1970,1,3,PRIVATE LABEL FARFALLE BOWTIES,16 OZ,,,40222,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2066200022,2.79,1,1934,1,168571,244,15,1,0,1970-01-01 00:00:00.000001934,1970,1,3,NEWMANS\SOCKAROONI SAUCE,26 OZ,,,40222,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
9999985037,3.0,4,2050,1,83172,244,16,1,0,1970-01-01 00:00:00.000002050,1970,1,3,PRIVATE LABEL SPAGHETTINIType 2,16 OZ,,,40222,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
9999985050,0.75,1,2050,1,83172,244,16,1,0,1970-01-01 00:00:00.000002050,1970,1,3,PRIVATE LABEL FUSILLI-ROTINI-SPRL,16 OZ,,,40222,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
9999985048,0.75,1,2050,1,83172,244,16,1,0,1970-01-01 00:00:00.000002050,1970,1,3,PRIVATE LABEL FARFALLE BOWTIES,16 OZ,,,40222,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
9999985054,0.75,1,2050,1,83172,244,16,1,0,1970-01-01 00:00:00.000002050,1970,1,3,PRIVATE LABEL CAMPANELLE,16 OZ,,,40222,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
9999985045,0.75,1,2050,1,83172,244,16,1,0,1970-01-01 00:00:00.000002050,1970,1,3,PRIVATE LABEL ORECCHIETTE MACARON,16 OZ,,,40222,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2066200021,2.79,1,2058,1,167972,244,17,1,0,1970-01-01 00:00:00.000002058,1970,1,3,NEWMN OWN MARINARA W/MSHRM SCE,26 OZ,,,40222,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2700042239,0.99,1,859,1,125619,365,18,1,0,1970-01-01 00:00:00.000000859,1970,1,3,HUNTS SPAG.SAUCE MUSHROOM,26 OZ,,,40216,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1510000031,1.69,1,859,1,125619,365,18,1,0,1970-01-01 00:00:00.000000859,1970,1,3,CREAMETTE LASAGNA MACR,16  Z,,,40216,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9999985021,0.85,1,1102,1,118654,365,19,1,0,1970-01-01 00:00:00.000001102,1970,1,3,PRIVATE LABEL ELBO MACARONI,16 OZ,,,40216,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2700042274,0.99,1,1102,1,118654,365,19,1,0,1970-01-01 00:00:00.000001102,1970,1,3,HUNTS SPAG SCE GARLIC/HER,26 OZ,,,40216,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2700042239,0.99,1,1102,1,118654,365,19,1,0,1970-01-01 00:00:00.000001102,1970,1,3,HUNTS SPAG.SAUCE MUSHROOM,26 OZ,,,40216,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9999985260,1.29,1,1123,1,30480,365,20,1,0,1970-01-01 00:00:00.000001123,1970,1,3,PRIVATE LABEL COMPLETE PANCAKE MIX,32 OZ,,,40216,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
9999985002,0.9,2,1315,1,149758,365,21,1,0,1970-01-01 00:00:00.000001315,1970,1,3,PRIVATE LABEL ELBOW MACARONI,8 OZ,,,40216,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2700042232,0.99,1,1325,1,125739,365,22,1,0,1970-01-01 00:00:00.000001325,1970,1,3,CHUNKY TOMATO GARLC ONION,26 OZ,,,40216,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3340061280,1.75,1,1354,1,89898,365,23,1,0,1970-01-01 00:00:00.000001354,1970,1,3,LGT N FLUFFY XWIDE EGG ND,12 OZ,,,40216,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2700042239,0.99,1,1627,1,122564,365,24,1,0,1970-01-01 00:00:00.000001627,1970,1,3,HUNTS SPAG.SAUCE MUSHROOM,26 OZ,,,40216,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5100002797,3.19,1,1627,1,122564,365,24,1,0,1970-01-01 00:00:00.000001627,1970,1,3,PREGO MUSHROOM SPAG SAUCE,48 OZ,,,40216,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2700042232,0.99,1,1627,1,122564,365,24,1,0,1970-01-01 00:00:00.000001627,1970,1,3,CHUNKY TOMATO GARLC ONION,26 OZ,,,40216,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2700042273,0.99,1,1627,1,122564,365,24,1,0,1970-01-01 00:00:00.000001627,1970,1,3,HUNT SPAG SCE ITAL 4 CHSE,26 OZ,,,40216,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1510000031,1.69,1,1627,1,122564,365,24,1,0,1970-01-01 00:00:00.000001627,1970,1,3,CREAMETTE LASAGNA MACR,16  Z,,,40216,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3340060208,2.0,1,1739,1,107911,365,25,1,0,1970-01-01 00:00:00.000001739,1970,1,3,SAN GRGO SPAGHETTI,2 LB,,,40216,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3620000300,6.57,3,1739,1,107911,365,25,1,0,1970-01-01 00:00:00.000001739,1970,1,3,RAGU OWS SPAG SAUCE MEAT,26 OZ,,,40216,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2700042292,0.99,1,1758,1,149809,365,26,1,0,1970-01-01 00:00:00.000001758,1970,1,3,HUNTS LIGHT TRAD SPAG SCE,26.5 OZ,,,40216,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3340060833,1.69,1,1758,1,149809,365,26,1,0,1970-01-01 00:00:00.000001758,1970,1,3,SAN GRGO MANICOTTI,8 OZ,,,40216,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5100002511,3.19,1,1851,1,135056,365,27,1,0,1970-01-01 00:00:00.000001851,1970,1,3,PREGO SPAG SAUCE PLAIN,48 OZ,,,40216,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3340061283,3.5,2,1924,1,471713,365,28,1,0,1970-01-01 00:00:00.000001924,1970,1,3,LGT N FLUFFY WIDE EGG NDL,12 OZ,,,40216,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9999985004,0.85,1,1924,1,471713,365,28,1,0,1970-01-01 00:00:00.000001924,1970,1,3,PRIVATE LABEL SPAGHETTI REGULAR,16 OZ,,,40216,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
7680828098,0.8,1,1924,1,471713,365,28,1,0,1970-01-01 00:00:00.000001924,1970,1,3,BARILLA ROTINI,16 OZ,,,40216,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5100002549,2.19,1,1924,1,471713,365,28,1,0,1970-01-01 00:00:00.000001924,1970,1,3,PREGO REG SPAGHETTI SAUCE,26 OZ,,,40216,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4149000246,2.35,1,1958,1,129767,365,29,1,0,1970-01-01 00:00:00.000001958,1970,1,3,PENNANT WAFFLE SYRUP,24 OZ,,,40216,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2700042240,0.99,1,2051,1,121308,365,30,1,0,1970-01-01 00:00:00.000002051,1970,1,3,HNT MEAT SPAGHETTI SAUCE,26.5 OZ,,,40216,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3340060109,0.99,1,2051,1,121308,365,30,1,0,1970-01-01 00:00:00.000002051,1970,1,3,SAN GRGO THIN SPAGHETTI,P     1 LB,,,40216,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9999971291,1.5,1,2139,1,28647,365,31,1,0,1970-01-01 00:00:00.000002139,1970,1,3,PRIVATE LABEL CHUNKY SPAGETTI SAUCE,26 OZ,,,40216,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
9999985001,0.45,1,855,1,58628,253,32,1,0,1970-01-01 00:00:00.000000855,1970,1,3,PRIVATE LABEL THIN SPAGHETTI,N     7 OZ,,,40212,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
9999971297,3.0,2,855,1,58628,253,32,1,0,1970-01-01 00:00:00.000000855,1970,1,3,PRIVATE LABEL CHNKY SAUC PEP MUS,26 OZ,,,40212,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
9999985128,3.27,3,919,1,11733,253,33,1,0,1970-01-01 00:00:00.000000919,1970,1,3,PRIVATE LABEL MEDIUM NOODLES,16 OZ,,,40212,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3340060110,1.98,2,934,1,417313,253,34,1,0,1970-01-01 00:00:00.000000934,1970,1,3,SAN GIORGIO VERMICELI,P    16 OZ,,,40212,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9999985056,0.75,1,934,1,417313,253,34,1,0,1970-01-01 00:00:00.000000934,1970,1,3,PRIVATE LABEL CAVATAPPI Type 2,16 OZ,,,40212,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
9999981584,4.95,5,1238,1,126816,253,35,1,0,1970-01-01 00:00:00.000001238,1970,1,3,PRIVATE LABEL SPAG SCE FOUR CHEE,26    OZ,,,40212,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
9999985061,2.29,1,1323,1,103053,253,36,1,0,1970-01-01 00:00:00.000001323,1970,1,3,PRIVATE LABEL ELBOW MACARONI,48 OZ,,,40212,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3620001376,2.19,1,1418,1,110079,253,37,1,0,1970-01-01 00:00:00.000001418,1970,1,3,RAGU ROBUSTO ITAL SAUSAGE,26 OZ,,,40212,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
9999985021,0.85,1,1849,1,89937,253,38,1,0,1970-01-01 00:00:00.000001849,1970,1,3,PRIVATE LABEL ELBO MACARONI,16 OZ,,,40212,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2700042240,0.99,100,1907,1,92367,253,39,1,0,1970-01-01 00:00:00.000001907,1970,1,3,HNT MEAT SPAGHETTI SAUCE,26.5 OZ,,,40212,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9999971306,3.0,2,2037,1,151460,253,40,1,0,1970-01-01 00:00:00.000002037,1970,1,3,PRIVATE LABEL HS SPAG SAUCE TOM/BAS,26 OZ,,,40212,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3340060208,3.0,2,1103,1,13576,352,41,1,1,1970-01-01 00:00:00.000001103,1970,1,3,SAN GRGO SPAGHETTI,2 LB,,,42301,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7173000716,1.89,1,1120,1,88134,352,42,1,0,1970-01-01 00:00:00.000001120,1970,1,3,NO YOLKS BROAD EGG NOODLE,12 OZ,,,42301,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
9999973093,3.0,2,1120,1,88134,352,42,1,0,1970-01-01 00:00:00.000001120,1970,1,3,PRIVATE LABEL FF Type 2 SC GRDN VEG,26 OZ,,,42301,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
9999984381,0.99,1,1222,1,122481,352,43,1,0,1970-01-01 00:00:00.000001222,1970,1,3,PRIVATE LABEL FARFALLE BOX,12 OZ,,,42301,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
7680850106,0.8,1,1222,1,122481,352,43,1,0,1970-01-01 00:00:00.000001222,1970,1,3,BARILLA ANGEL HAIR,16 OZ,,,42301,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3340060980,0.89,1,1247,1,19666,352,44,1,0,1970-01-01 00:00:00.000001247,1970,1,3,LIGHT N FLUFFY X-WIDE NOODLES,8 OZ,,,42301,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3340060109,0.98,2,1247,1,19666,352,44,1,1,1970-01-01 00:00:00.000001247,1970,1,3,SAN GRGO THIN SPAGHETTI,P     1 LB,,,42301,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9999967727,1.5,1,1247,1,19666,352,44,1,0,1970-01-01 00:00:00.000001247,1970,1,3,PRIVATE LABEL SYRUP PLASTIC BOTTLE,24 OZ,,,42301,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3620001398,2.5,1,1302,1,127257,352,45,1,0,1970-01-01 00:00:00.000001302,1970,1,3,RAGU HEARTY MT CLASSIC IT,32 OZ,,,42301,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3000005800,3.65,1,1328,1,74553,352,46,1,0,1970-01-01 00:00:00.000001328,1970,1,3,AUNT JEMIMA LITE SYRUP,24 OZ,,,42301,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3620000471,3.59,1,1328,1,74553,352,46,1,0,1970-01-01 00:00:00.000001328,1970,1,3,BERTOLLI MUSHROOM&GRLC SC,26 OZ,,,42301,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9999966070,1.5,1,1421,1,168457,352,47,1,0,1970-01-01 00:00:00.000001421,1970,1,3,PRIVATE LABEL BUTTERED SYRUP,P    24 OZ,,,42301,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1510000163,1.19,1,1509,1,463808,352,48,1,0,1970-01-01 00:00:00.000001509,1970,1,3,CREAMETTE SPAGHETTI THIN,16OZ,,,42301,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5100002549,1.5,1,1509,1,463808,352,48,1,0,1970-01-01 00:00:00.000001509,1970,1,3,PREGO REG SPAGHETTI SAUCE,26 OZ,,,42301,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
9999985056,0.75,1,1803,1,9176,352,49,1,0,1970-01-01 00:00:00.000001803,1970,1,3,PRIVATE LABEL CAVATAPPI Type 2,16 OZ,,,42301,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5100013828,2.99,1,1803,1,9176,352,49,1,0,1970-01-01 00:00:00.000001803,1970,1,3,PREGO MUSRM GAR&ONION SCE,27.5 OZ,,,42301,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
9999967727,1.5,1,1803,1,9176,352,49,1,0,1970-01-01 00:00:00.000001803,1970,1,3,PRIVATE LABEL SYRUP PLASTIC BOTTLE,24 OZ,,,42301,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1510000007,1.19,1,1808,1,20595,352,50,1,0,1970-01-01 00:00:00.000001808,1970,1,3,CREAMETTE ELBOW MACARONI,N     1 LB,,,42301,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3620001411,2.99,1,1820,1,18356,352,51,1,0,1970-01-01 00:00:00.000001820,1970,1,3,RAGU MEAT SPAGHETTI SAUCE,45 OZ PET,,,42301,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
9999985020,0.85,1,1820,1,18356,352,51,1,0,1970-01-01 00:00:00.000001820,1970,1,3,PRIVATE LABEL THIN SPAGHETTI,16 OZ,,,42301,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
9999971306,1.5,1,1850,1,68476,352,52,1,0,1970-01-01 00:00:00.000001850,1970,1,3,PRIVATE LABEL HS SPAG SAUCE TOM/BAS,26 OZ,,,42301,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
9999967728,3.0,2,1850,1,68476,352,52,1,0,1970-01-01 00:00:00.000001850,1970,1,3,PRIVATE LABEL LITE PANCAKE SYRUP,24 OZ,,,42301,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
